,seller_id,order_completion_day,label
423,269c5fc9fcadee614364c3620c30a1f9,4.666666666666667,bir
424,269cff2d3c8d205c11f37a52402ea93b,7.0,bir
425,26af45f5dfd967225a832838aa4e24a3,10.125,üç
426,26b482dccfa29bd2e40703ba45523702,3.3333333333333335,bir
427,26bad72add1f86e08a776ce4ffdaf1ca,10.714285714285714,üç
428,26d6bbee02420494d471c9f6436929c0,8.25,iki
429,26d8a1c7c75d513045798992ead43aa2,12.647058823529411,dört
430,26e13b6ff5b641b329e5524241ee2c93,7.0,bir
431,26e2c91ef821e1ff8985f408788fe35b,26.083333333333332,altı
432,26e2e5033827d2ba53929f43e03d8ffe,5.0,bir
433,26f6b7ab07be3e9e69ce82a6552efc19,10.5,üç
434,270297ead4c65a6cd2593960d2af6b21,15.461538461538462,beş
435,270572bb714b00531be85e16e1550f26,11.0,üç
436,2709af9587499e95e803a6498a5a56e9,11.304347826086957,dört
437,270d3ef21830ad0ecf3a6c53d08a533a,10.666666666666666,üç
438,271b8923c6a549e02d3c9fd1f8c0422b,14.0,beş
439,271c58a1d139c45eaf3316107c6d3a3b,13.11111111111111,beş
440,272f092de69afedd4d2969440b37f18f,10.736842105263158,üç
441,2745f798279e0ed033addcc1474776d7,13.483870967741936,beş
442,276677b5d08786d5dce7c2149dcce48b,12.285714285714286,dört
443,27a56ff04b34c2ba34ce6ba4d3b9d616,12.875,dört
444,282c7480173bb9c01dd41cc739fec010,14.75,beş
445,282f23a9769b2690c5dda22e316f9941,11.180851063829786,dört
446,28405831a29823802aa22c084cfd0649,7.166666666666667,iki
447,28872dc528e978a639754bc8c2ce5a4c,4.0,bir
448,289cdb325fb7e7f891c38608bf9e0962,6.714285714285714,bir
449,28a26ebce31d5918b181ede016fd693b,11.0,üç
450,28c7d8743fbc8679f484868cc0fcaefb,13.333333333333334,beş
451,28d162ab86bb49d719c32f0ee6186eaa,16.0,beş
452,28ea411b354f14b1a494be4e79f0ce02,9.166666666666666,iki
453,28f10b1c5e5abb9d4857745bede6147c,7.607142857142857,iki
454,28fb0829fd777877cdc350d25cb5bd5b,14.0,beş
455,293dee954235e4e4e43f129313625ebe,14.5,beş
456,2953ce3a88f5e3c3b696d77fc9e4c8eb,8.0,iki
457,296729ffb9b684050dd24836dac4494a,7.0,bir
458,297d5eccd19fa9a83b2630071ff105e4,7.0,bir
459,299c89a525fee36c567f4fe72f038100,10.0,üç
460,29e6e05b65f93bc224c644319dc52ecf,6.75,bir
461,29fe9f200d3fa0c668d2aa1ec7e08dfb,10.6,üç
462,2a1348e9addc1af5aaa619b1a3679d6b,28.77777777777778,altı
463,2a167ca73899c85001a837d8fb4962f6,6.5,bir
464,2a261b5b644fa05f4f2700eb93544f2c,15.31578947368421,beş
465,2a5b78b41cd05baeac8df54c6606b92c,8.804878048780488,iki
466,2a61c271b1ac763450d846849783e922,18.470588235294116,altı
467,2a6fbeaa7ab9e5d59a35841a8da71ce4,15.291666666666666,beş
468,2a7c6c0b0d5efde2bf75ec1e1cec2d41,10.333333333333334,üç
469,2a7dc43cecabf23403078e2188437d1d,12.704545454545455,dört
470,2a84855fd20af891be03bc5924d2b453,8.673333333333334,iki
471,2aa3443d7bf9d9bb11133f420d75e083,10.5,üç
472,2addf05f476d0637864454e93ba673d5,10.416666666666666,üç
473,2b03ac196f5ed62ac483960fe0fa3b65,12.714285714285714,dört
474,2b1a40c1daabc6ca280c4b815c101841,12.916666666666666,dört
475,2b2fed75b8e5ea3a052fc4c0825da485,7.0,bir
476,2b3b9ce054da76a7428df143a567b156,9.666666666666666,üç
477,2b3e4a2a3ea8e01938cabda2a3e5cc79,8.666666666666666,iki
478,2b402d5dc42554061f8ea98d1916f148,6.0,bir
479,2b5ed0c9139dae8883a200dfcb272ece,16.75,altı
480,2ba91c7ad80ff88b23b7db823b43c233,18.833333333333332,altı
481,2bd05d410a8fd26dc4184a15f4f2f588,10.166666666666666,üç
482,2bdb95a56a36ebbc6640337ac5eac174,6.0,bir
483,2be17df1c49978426251562096c3cc09,12.266666666666667,dört
484,2bf28e311bba65237358230cabac3f15,11.428571428571429,dört
485,2bf6a2c1e71bbd29a4ad64e6d3c3629f,13.862068965517242,beş
486,2c00c85d30361cd2ced2969cffbbffa3,2.0,bir
487,2c2c9832d1bb38c5b0034a3b47d313ee,12.0,dört
488,2c3d56f92f360fb89d849b84e8f50eae,13.571428571428571,beş
489,2c43fb513632d29b3b58df74816f1b06,4.666666666666667,bir
490,2c4c47cb51acd5ea5db5e0ae0e26542a,10.727272727272727,üç
491,2c538755f1ca9540af144f266e70df6c,6.0,bir
492,2c54051840f19eca309a5423cf22df36,8.5,iki
493,2c9005d8043aff18b8557ffb7b13cda4,8.0,iki
494,2c9e548be18521d1c43cde1c582c6de8,10.842105263157896,üç
495,2cb4700db635baa1c0d4f90ed27b6669,16.5,altı
496,2cb6eb1b7185064167657fa09f541105,8.166666666666666,iki
497,2cb98e27ce1c18abdb42209b34c382a7,19.0,altı
498,2d20f1cd18725c91147da0791d498022,10.0,üç
499,2d22fc3089eb907b29ebff50581fb472,9.666666666666666,üç
500,2d2322d842118867781fc737e96d59a1,8.0,iki
501,2d2c62bef4c8ba0dd74e0e228e808539,10.666666666666666,üç
502,2d34636518ba88f5349b732fcf8ba2e4,11.0,üç
503,2d378dbb39815785238c0139c7647fb7,19.5,altı
504,2d42ebcda99fd55f6f4bc2f1ca035d50,9.5,üç
505,2d50d6282f8aa2257819a77bfaa0efe0,13.5,beş
506,2d518637f53161b973e01f56ea4bb88e,13.461538461538462,beş
507,2d8cfba3fcd3170555941605edaa196a,5.0,bir
508,2d9e8987a2ea5cf88dce330249043ff1,8.5,iki
509,2dcf93836ae3ce0d7c93e2f10876467a,7.142857142857143,iki
510,2dd1fb6f0e42a2243b8a01e40cd41216,13.666666666666666,beş
511,2dee2ce60de9709b1a24083217181a1f,14.074074074074074,beş
512,2e0dba2da448400b1c11d7b4b22f32a4,9.0,iki
513,2e13c71026e1a39ba5cc1b86dcb679aa,10.772727272727273,üç
514,2e1a7d075abe038c1b2743005fe42ff1,12.235294117647058,dört
515,2e1c9f22be269ef4643f826c9e650a52,9.788461538461538,üç
516,2e2f44824ab87a0cb961f68bf4073e7f,11.0,üç
517,2e3be8a987a30d7544dbbda6861cc14e,14.5,beş
518,2e7ea2aafec5835e781b21d6d1faf1f1,7.142857142857143,iki
519,2ea0861cc19e94cad86438c984c52da4,5.0,bir
520,2eb70248d66e0e3ef83659f71b244378,18.043478260869566,altı
521,2ec6e37d992a95eaddb3369dcbcc76d9,12.0,dört
522,2ee0a0689f2f6a72f35a7cb6033f6e7e,9.75,üç
523,2eeb6531ee027a48d401e72bebdd87d3,12.333333333333334,dört
524,2ef086a599b597572aca4433b7ed6b3d,11.0,üç
525,2f09f7d37a97956d11cc1a7cadd5262b,13.6,beş
526,2f1e7b90e01d9f086cbcb301c0c3d406,8.0,iki
527,2f3d8b4c9e2ee165075331fea3f3095a,12.0,dört
528,2f4b0d3b9634b647d4edee577d7ebb7e,5.555555555555555,bir
529,2f4b9d112bfa44a214bc6cef085d17c8,14.8,beş
530,2f73e04d12cdf0c945ded66bb3fcf6c7,14.0,beş
531,2f74af7a0ee5636f12c2336f9fffed47,9.692307692307692,üç
532,2f9b7ce230a057a98a9f5df5893ee36c,10.5,üç
533,2fa13c8bd5705d279f7ed5cc9ec61c68,4.5,bir
534,2fb25ab44bdbeae6a4d816e0d0c9d500,8.4,iki
535,2fdde51ad3e12f297da656d4fbd5d0b5,15.333333333333334,beş
536,2ff6b7bff164ef05590a52734e1296da,11.714285714285714,dört
537,2ff97219cb8622eaf3cd89b7d9c09824,9.071428571428571,iki
538,3076499bbc033a927bf4a8a41bcf7fd4,9.25,iki
539,3078096983cf766a32a06257648502d1,11.88888888888889,dört
540,30829ded4523ab9224b93bc49a62c95f,13.785714285714286,beş
541,3092c0b297aacfb4bb6e056ebe13b9b8,14.357142857142858,beş
542,30a2f535bb48308f991d0b9ad4a8c4bb,8.610169491525424,iki
543,30a81d8cf85fb2ada1b1b094c9583a95,4.176470588235294,bir
544,30c7f28fd3a5897b2c82d152bb760c17,20.333333333333332,altı
545,312ba1d77e9c332ef21f9598b7f64cd7,25.571428571428573,altı
546,31344c16881c08a8a72c6d2eb29918c1,16.075,altı
547,31561f325664a8a7aba4c8d0c3a9b3db,7.4,iki
548,318f287a62ab7ac10b703ac37435a231,11.127659574468085,dört
549,31ae0774c17fabd06ff707cc5bde005f,11.636363636363637,dört
550,31be790e64fc99f8ff48ec2bd18a3104,6.5,bir
551,31da954dc0855f2495c6310f70a2f931,8.214285714285714,iki
552,31e60bf8d103ce47932a85f5562deb16,15.0,beş
553,31eec405c9bb71dec8e2629a92e764fa,8.6,iki
554,323ce52b5b81df2cd804b017b7f09aa7,17.03448275862069,altı
555,324583d68897f5ddbaf38f6248322176,33.0,altı
556,325f3178fb58e2a9778334621eecdbf9,6.612903225806452,bir
557,327b89b872c14d1c0be7235ef4871685,48.0,altı
558,3289d8c3eef4873f91ce0b1343c0dd58,14.0,beş
559,328acb143b4a73aad6bee8e734f5d20d,12.0,dört
560,3296662b1331dea51e744505065ae889,3.0,bir
561,32b8764b4ef628b53608fc34011fcc13,11.235294117647058,dört
562,32e5635e63cb374eb63afdd242fb6134,8.0,iki
563,32f1bb9dfa65bc7df5c0d9d95a616be4,6.25,bir
564,32f83ffe11cd40f7adcf4eef171f52d9,11.0,üç
565,32fdd5d44ecb43dfd6a24b9369eca144,16.125,altı
566,333c4210e76a1aa2ab817b99437e3ff1,7.0,bir
567,3340ef1913fb70d28420f6ceb685c339,17.03448275862069,altı
568,334cab711dee080b079fa5779b584783,10.0,üç
569,33576ec5412fb5905d876f12f33bfde6,14.709677419354838,beş
570,3361277dc30b7cccdb0c286b24219756,13.178571428571429,beş
571,3364a91ec4d56c98e44174de954b94f6,17.0,altı
572,33a17d60c64393351ebf1ef860f4e0f2,10.285714285714286,üç
573,33a6f4b1e7cdc205511e76ba1b6e0186,8.641975308641975,iki
574,33ab10be054370c254ddfcf0a6253422,5.75,bir
575,33ac3e28642ab8bda860a2f693000e78,8.8125,iki
576,33c51922b6e3c16b24a8f28e5833c99d,14.705882352941176,beş
577,33cbbec1e7e1044aaf11d152172c776f,8.466666666666667,iki
578,33cbda8716511e27e556dff9d8418bf2,12.8,dört
579,33d677f27a69b84051204ee4ae76eaca,8.777777777777779,iki
580,33dd941c27854f7625b968cc6195a552,11.4,dört
581,33fd411ed63a7c2f9005e3f065d9f85d,8.0,iki
582,34056b8b55c1775a22af2331670a799c,12.831168831168831,dört
583,340636a908b13bbe0f4fb63fbe1d0c03,7.666666666666667,iki
584,343e716476e3748b069f980efbaa294e,10.25,üç
585,3442033154be05bac582e173ef54fd12,4.0,bir
586,344223b2a90784f64136a8a5da012e7f,33.0,altı
587,3442f8959a84dea7ee197c632cb2df15,18.5,altı
588,34675b28b826facfde119785bf287dc1,6.0,bir
589,3481aa57cd91f9f9d3fa1fa12d9a3bf7,10.304347826086957,üç
590,3492e68f37fd1df87f4f2f2ea247f445,9.375,üç
591,34a557286ead8fe75c989e0afcf7d98c,8.0,iki
592,34d1ca11b242c0fee2c834ae8d788566,13.15,beş
593,34f563c82a85b99ae9e6d60db5fc2e28,10.857142857142858,üç
594,3504c0cb71d7fa48d967e0e4c94d59d9,7.269230769230769,iki
595,35281d148dcf7134bae913c57db4e6da,6.0,bir
596,353e21e8bf8de2722b4fae1636664b76,10.333333333333334,üç
597,35857757f553273b1056c1cabdace7fb,19.8,altı
598,3586b8580d9c917874e053a1bb37b5ff,13.457142857142857,beş
599,35b96509602ec4b7da831b5cd73ff2c2,9.0,iki
600,35ef5aa32949680f627efec3c23e705c,9.666666666666666,üç
601,35fb511489d9ee3ee27a76debce9df06,16.857142857142858,altı
602,3606774ec64634822d78dc2db6d37045,16.0,beş
603,365e445f796710c3431557e85caa25db,6.333333333333333,bir
604,365e4bce19bda0082c3d15d83fdb8bcd,10.5,üç
605,36890be00bbfc1cdb9a4a38a6af05a69,9.384615384615385,üç
606,36a968b544695394e4e9d7572688598f,10.753521126760564,üç
607,36f98ad67cc981f50ce8aed093d5783c,6.5,bir
608,37303482a42fb700d8d127e70a9cd6c8,2.0,bir
609,373ee4a3a775a733770ca3f790b8b9ac,11.1,dört
610,37515688008a7a40ac93e3b2e4ab203f,15.355140186915888,beş
611,376a891762bbdecbc02b4b6adec3fdda,12.12280701754386,dört
612,376d67b61dce0c990155286e7ae486a4,14.0,beş
613,3771c85bac139d2344864ede5d9341e3,13.6,beş
614,377bc18334c78dd2f1535ef22a3ad225,10.0,üç
615,3785b653b1b82de85ab47dd139938091,12.2,dört
616,37be5a7c751166fbc5f8ccba4119e043,10.550943396226415,üç
617,37dd29b36c458d82f74a953c40c43645,17.833333333333332,altı
618,38102b031c2a15e54623d711bfc753d3,25.166666666666668,altı
619,381c83fdca332ea6afd896da20bf6e4a,12.58695652173913,dört
620,382229d1e840115ffe3dbf5ff460e417,9.045454545454545,iki
621,385799a1cddbd26dfeb9157356a42282,10.666666666666666,üç
622,38874e327ce94d11390b96eb42d61928,20.0,altı
623,389e45560e33d2d0747f949dcddbc08e,4.0,bir
624,38af8acfd46ac4a7bf754e8ca6736664,6.2,bir
625,38e679b9e0064cd94c6f035707344dae,11.25925925925926,dört
626,38e6dada03429a47197d5d584d793b41,8.4,iki
627,38f276ca6e7cc95a6d1bb55ac9e5550f,5.0,bir
628,3903c788ded8dc03b5ebab37a2f3e9a1,10.25,üç
629,391bbd13b6452244774beff1824006ed,45.0,altı
630,391fc6631aebcf3004804e51b40bcf1e,14.610132158590309,beş
631,392353362d22cc2c236e1ee81ff19890,8.5,iki
632,392e0502231ae2f8b29994ef6398cd77,17.823529411764707,altı
633,392f7f2c797e4dc077e4311bde2ab8ce,5.0,bir
634,3935fe5fe0f82787a9dcb8deb62be09d,11.0625,üç
635,3968920b9aa752ab98f7d5888c9252f2,10.142857142857142,üç
636,3969863bb8af7f72580b3b1ffd3a17b3,10.25,üç
637,397c4d0c005b6f41f90098ac724e28cb,16.2,altı
638,3985a3c45be355a4c57fde108bfabd1c,12.0,dört
639,3986c0b54f6b748b75e7bd4e092aa3e5,6.0,bir
640,398cb257329ef7af7f1943a8974a3cbc,7.0,bir
641,39a5005f2605cbdb4f9ac14485cabfd1,8.5,iki
642,39c763cca83e654764b7a4a650fb9b7c,13.545454545454545,beş
643,39d54ff918774174706fb065d7f9dc07,12.0,dört
644,39d61be7a92eb77b7da367bd4845bc0e,8.5,iki
645,39f776d2974049026ff531fc42ef2a3e,16.333333333333332,altı
646,3a1a1fec38dd360f15fc912e821e169d,14.714285714285714,beş
647,3a3c180dd702a725bd0ba4117689239e,14.0,beş
648,3a3e46d10f74d8a6ca76e2b538f106a0,19.5,altı
649,3a4127e1ba7208ea37044c5092aae170,11.4,dört
650,3a490ba60afa30ece0e7d50cfe74a4f0,11.875,dört
651,3a52d63a8f9daf5a28f3626d7eb9bd28,6.0,bir
652,3a734b715d333a2588a3d54a0c9b8746,11.923076923076923,dört
653,3aa3c89ae3cd482385568be76120f63c,11.0,üç
654,3ab971ce71839580d2ae5b4e40fe8044,6.771428571428571,bir
655,3ac588cd562971392504a9e17130c40b,7.0,bir
656,3ade81dab5a172b88e1871c28ae05260,14.72,beş
657,3afc536624bc2e65bddfb5db33cc01f3,9.833333333333334,üç
658,3b15288545f8928d3e65a8f949a28291,14.816091954022989,beş
659,3b18f9856c6eb2413eafedb58e9eecd9,9.0,iki
660,3b872fd4747f01cc56206f2934198618,14.416666666666666,beş
661,3bb32fedaa74e4ad20f4ce067733bd31,7.5,iki
662,3bb548e3cb7f70f28e3f11ee9dce0e59,11.19047619047619,dört
663,3bdff180c7e1f6551a643b99c265a120,10.017857142857142,üç
664,3be5841cdcc46de4ed3f9116f104b2c5,8.25,iki
665,3be634553519fb6536a03e1358e9fdc7,10.557142857142857,üç
666,3bfba5a77604f6dfae7e6dd7aaf65821,9.25,iki
667,3c010235b7345c92f125d14ee232a76b,10.933333333333334,üç
668,3c03b12bab54d8b37d79d914bfdb1aa0,13.666666666666666,beş
669,3c3017960b2dbd72711a61f0400aab8f,11.333333333333334,dört
670,3c487ae8f8d7542beff5788e2e0aea83,13.633333333333333,beş
671,3c4e0452bff7a2a788179488d3d77032,13.75,beş
672,3c7c4a49ec3c6550809089c6a2ca9370,9.617886178861788,üç
673,3c88ed2e76a2247933a15daa7161eb1c,20.0,altı
674,3ca08eeb8d5595949fed424bd3677742,10.307692307692308,üç
675,3cfa1358a6caa965278721344c8d76f2,6.2,bir
676,3d01d1c414c44b5943a09619ff3853cb,13.75,beş
677,3d0cd21d41671c46f82cd11176bf7277,13.5,beş
678,3d2400ac620cffa23ac81bd192f7f555,7.0,bir
679,3d2531eccfbde1d7c8db7a3a12fb267a,9.9,üç
680,3d290fe363c60a77498c1126fd3fb8d3,7.666666666666667,iki
681,3d39fbf22a665714baf62fae36029e23,8.5,iki
682,3d3ccf2b2f8134b10dce9dd446f0e075,16.666666666666668,altı
683,3d4824f20035949c710eaf111f869d39,10.4,üç
684,3d49bfdd1b43a7fe169b3740067acc61,8.333333333333334,iki
685,3d4b1ae7539303b5704493798893e82c,12.0,dört
686,3d5d0dc7073a299e31fa718ce1bc00b6,8.428571428571429,iki
687,3d621842b2ed28e2b474132480edac3c,9.875,üç
688,3d62f86afa7c73be2628a3be1423f5a0,17.0,altı
689,3d68c634a99a1ba46dbca3967a69c623,9.0,iki
690,3d700782d7818f2c1e0d7a9e9d75fc00,25.666666666666668,altı
691,3d871de0142ce09b7081e2b9d1733cb1,13.605449041372351,beş
692,3d8fa2f5b647373c8620330c4e077a9f,9.21951219512195,iki
693,3da38366e7bd9baf6369071f782ecdf0,53.0,altı
694,3db66a856d18a9cba7c9241fc5221c50,16.197802197802197,altı
695,3dbbce181edfaa4a597ec858c382d2ec,14.25,beş
696,3dc69bf2c42f0568a5c4791ec3fd3745,26.0,altı
697,3ded4e2d5f135cb103e5949d7263d2dd,5.0,bir
698,3df020b72d3d44b3af9d110fa3940b65,13.833333333333334,beş
699,3dfd3dc96f7f8598eca74e9ac8a2fa31,13.8,beş
700,3e35a8bb43569389d3cebef0ce820f69,8.0,iki
701,3e46a38ee171c503c3b4a3f23fe3bf0c,4.0,bir
702,3e51f9cbe317bc3a88f2c76583811ee4,8.0,iki
703,3e8bd881d92466e63ba9e3e809cd3c50,14.0,beş
704,3ea00e1dea2b0659dbaf654735929220,11.571428571428571,dört
705,3ea08c48e851106d2f584349daba335f,6.0,bir
706,3ef37b7ca6dd2b80bd8af81a62504996,12.0,dört
707,3f0e48d209018b466fcd3bb4ccfeb520,9.666666666666666,üç
708,3f2af2670e104d1bcb54022274daeac5,12.0,dört
709,3f3486b61f45078d4f31ee5e43d8c5bb,13.621621621621621,beş
710,3f8034bfc6b8b4135534975d49f04c63,11.1,dört
711,3f84fefc07dc159b268d4a77d3e8c425,8.0,iki
712,3f995f07c49d0d55a99d5c54957f7d81,9.534883720930232,üç
713,3f9be91358837bff69df67edfa3e42e8,10.333333333333334,üç
714,3f9c56764fabca627406093dcb3ef0b4,8.428571428571429,iki
715,3fac58ce0ad699020c7944d53c41329c,6.0,bir
716,3fadb4cba4c35bce6a7eaf9872d5623a,9.333333333333334,iki
717,3faf68a3b0af94b10bac70d86077be49,16.285714285714285,altı
718,3fd1e727ba94cfe122d165e176ce7967,15.617647058823529,beş
719,3fe7120d6257285ac6a3ce7cb071ccec,9.5,üç
720,3fefda3299e6dfaea3466ef346a3571a,6.0,bir
721,4003520d80d0bad1d5623f7aa3c63cda,17.0,altı
722,402916f742e5c740cc751493d9cf5053,6.333333333333333,bir
723,403aa86912527d730337ffcb0fb096ab,10.818181818181818,üç
724,4049512728d969bec69f84088b012416,10.428571428571429,üç
725,404e1ba01358af4cd63f679b2c4d1fa1,8.0,iki
726,406740ee611378a662d274c7d8c43c4a,15.125,beş
727,406822777a0b9eb5c50e442dd4cd3ec5,13.25,beş
728,4091f77d8c768fc3e81c20761471761d,18.125,altı
729,40d54b51e962dbe09cabbcfd33298dee,7.344827586206897,iki
730,40db9e9aa57f7bb151bcda6b0f9bdbb7,14.666666666666666,beş
731,40ec8ab6cdafbcc4f544da38c67da39a,6.5,bir
732,411f3b52d857390502ee4e4d5ceabc2d,10.470588235294118,üç
733,4125d9385a25e82d2f72d3a0fd55bc3f,9.0,iki
734,412a4720f3e9431b4afa1476a1acddbe,10.380952380952381,üç
735,4170f6a9367e6b5d6401d03ce6d54569,24.5,altı
736,417a1e6c7321084d2a0ae0d023cfad93,6.0,bir
737,41958cbd3335433c8740300e8cd600d5,5.0,bir
738,41ab63a91b8b264e8c8780368bf1dd5b,17.363636363636363,altı
739,41b14765bd56c8ad10971074380f9c0c,6.75,bir
740,41b39e28db005d9731d9d485a83b4c38,12.115151515151515,dört
741,41b86b552e54e3a7009596125aa8b167,11.777777777777779,dört
742,41c2bad7229b0c25e6becf179ebf63ff,4.529411764705882,bir
743,41c9d3997dd3c072c31139dc5bb5761f,22.333333333333332,altı
744,41da412d33e8da4f22baf55cb1bde82c,10.76923076923077,üç
745,41e0fa5761c886a630994a55c12087e7,12.5,dört
746,4200ddf1967c5e41e48db62bc6d4b5ac,12.0,dört
747,4221a7df464f1fe2955934e30ff3a5a1,16.4,altı
748,422be4cc81a457fdb46f47edeb968ae5,18.0,altı
749,427165bf50f8ca07efc7bdc2bfcf1688,46.0,altı
750,42b6488f5b8246d9141712abd4b1b693,8.0,iki
751,42b729f859728f5079499127a9c2ef37,7.707070707070707,iki
752,42ef3192a9ff87a22d1867b74b3ee205,9.217391304347826,iki
753,42fa4ee7240e9b8eb4576358ec142ba7,6.809523809523809,bir
754,42fb44130ac3134cde8e35cf8ec7df25,6.0,bir
755,430315b7bb4b6e4b3c978f9dfa9b0558,13.368421052631579,beş
756,4305fe92735c8a43d154ff6dd2b8d927,11.5,dört
757,431050a06a317f2b38168dec3dcd2b46,8.7,iki
758,431af27f296bc6519d890aa5a05fdb11,17.56756756756757,altı
759,4324dd16853115efb0fd9d0d131ba6f4,13.636363636363637,beş
760,432c37c9dfba871172ec162e20118b8c,14.568181818181818,beş
761,432c67955c0acd1fd6b0b5d678766a71,7.0,bir
762,43402bdf22aa2310e8f99e2f94f78628,17.0,altı
763,4342d4b2ba6b161468c63a7e7cfce593,15.5,beş
764,436bf27f2f18474fc6047702e9f8a866,19.0,altı
765,4371b634e0efc0e22b09b52907d9d469,11.244897959183673,dört
766,43753b27d77860f1654aa72e251a7878,27.0,altı
767,4391ea5c5990502176a1dcda44a2373d,14.0,beş
768,439a47cc365d6e3bd526812ea9de3c29,7.285714285714286,iki
769,43a1d4bab73b816e44ef4e4facd9f9b5,10.0,üç
770,43b2c864251aa0ce4030c746984e088a,5.5,bir
771,43f8c9950d11ecd03a0304a49e010da6,11.365853658536585,dört
772,44073f8b7e41514de3b7815dd0237f4f,13.166666666666666,beş
773,440dd6ab244315c632130ecfb63827b1,16.584269662921347,altı
774,443d880f15cbd3572885e1d44bf2c478,12.0,dört
775,4450bd8327d471c4a11a83d1445b1b62,7.0,bir
776,446cc09cdbb130904da114e807dbec40,4.0,bir
777,44717f64ec2a457979cf83c429077666,5.5,bir
778,447d377bdb757058acb569025ee18a93,18.0,altı
779,44ed138eca6214d572ce1d813fb0049b,8.0,iki
780,44f091b5abab8018f682fce8124b85e5,15.0,beş
781,45213867cefbf2cd4c6177e10216a951,14.928571428571429,beş
782,4559697a8f7e637227c2eeaed843baff,12.871794871794872,dört
783,455befea1bb853c75ccbca94cff26e5c,12.0,dört
784,455c5640e8c5bd1b2ee85c0158f85727,15.714285714285714,beş
785,455f46ef09a9e45667e2981df84b5cc2,13.0,dört
786,457fe919b032a3f7dadba6fb92cf7855,5.5,bir
787,458c6fa920810ce2492da71bc26d9eec,25.5,altı
788,458d868c9642f55f18f04e951a3fdde6,17.5,altı
789,45a3d05fb00435e52a28859dd03703b3,26.0,altı
790,45ba18c210d42734ec52c0c1c574e9ee,7.32258064516129,iki
791,45c20d94d9171b0bcfab3c955e47d67b,14.25,beş
792,45d33f715e24d15a6ccf5c17b3a23e3c,12.0625,dört
793,461ff5303b6c9c1a4a07f40c5aece516,8.0,iki
794,466222e777149751370e7e98fb623b0c,7.0,bir
795,4677a5437afda5fa7140b927b07be1cc,12.0,dört
796,46dc3b2cc0980fb8ec44634e21d2718e,11.993877551020407,dört
797,46ef1a25845fc051c2998d878354810c,16.8,altı
798,4736e9d642ef4257cd7622516931eb51,4.357142857142857,bir
799,47648caee88ccfe951fbb27fbf7b4cbe,13.666666666666666,beş
800,478bfe564db21eeb44386606aa30b650,14.0,beş
801,47efca563408aae19bb7206c2d969ea9,13.9,beş
802,47f55702f598c7c6cc8458b0fbc1c49a,17.0,altı
803,48162d548f5b1b11b9d29d1e01f75a61,11.35,dört
804,4830e40640734fc1c52cd21127c341d4,9.954314720812183,üç
805,48328ec9a579151d9cc6a86d4a59336c,21.0,altı
806,483ca627d131e18f988349b1655c0acd,16.0,beş
807,48436dade18ac8b2bce089ec2a041202,14.596774193548388,beş
808,485452467ff670447e84a8370c3fc898,14.0,beş
809,4867209cb29b56b92893d7bde3ce8012,10.0,üç
810,4869f7a5dfa277a7dca6462dcf3b52b2,15.13752276867031,beş
811,48985c61529077fa4f1e38bcff0f2ed3,10.142857142857142,üç
812,48b6c3f4c6a93171da04b75313f2130f,24.0,altı
813,48bad451945f5227341793478d6353ea,22.0,altı
814,48e954b2da4f6a750c844173b347ed40,9.0,iki
815,48efc9d94a9834137efd9ea76b065a38,10.6875,üç
816,48fb026ed7455a42f5d3e9390ed5088e,12.875,dört
817,49067458c68f7701fd334ce326accbe0,12.666666666666666,dört
818,4917cee8d902e13428c3ec4b1ca6f315,18.06451612903226,altı
819,491a5ada3aa1678414e990262c4bbdc1,7.0,bir
820,49383af7ab774e4e8f3000f49c83dc4b,7.714285714285714,iki
821,4965a7002cca77301c82d3f91b82e1a9,6.0,bir
822,497709c2976a8fa308730a2dec5b0726,6.0,bir
823,4978a02ea9c8be7a9b5480680f40334e,5.0625,bir
824,499185655c29ecfdbfe776ef7cf875b5,11.0,üç
825,4992e76a42cb3aad7a7047e0d3d7e729,7.608695652173913,iki
826,499ec63c58e51296c9cf57edcfe1c8a8,5.2,bir
827,49cdc90518a4f82676b38b3c1aa43ff6,5.8,bir
828,49e7217cfe4e427191c378ec626d8737,16.0,beş
829,49f8d2ea7b718d0ce587d34207caf2b4,7.0,bir
830,4a1917ef994878940e1fb03eeb787ad7,10.0,üç
831,4a1f694197d05fe70026b016a7316b41,7.333333333333333,iki
832,4a23adac87cf538689fa600d976f78b2,8.666666666666666,iki
833,4a3ca9315b744ce9f8e9374361493884,14.662007623888183,beş
834,4a3ccda38b2129705f3fb522db62ca31,13.316666666666666,beş
835,4a5b36211b1f51bf7eaa5c10a57fa483,4.0,bir
836,4a82168aaef173cbb6e46ae88728f919,6.75,bir
837,4a82c4af97ffc0fb2dc26bfdc03b1842,12.666666666666666,dört
838,4aba391bc3b88717ce08eb11e44937b2,16.73076923076923,altı
839,4aba6a02a788d3ec81c03137144d9a80,13.0,dört
840,4b0fdb526525f9890eb145bf1534640e,9.4375,üç
841,4b1eaadf791bdbbad8c4a35b65236d52,22.6,altı
842,4b39558c138930b9e5489c93b6df5fe3,12.75,dört
843,4b5f66b7adcf57f1ecc0d3c07dd6b177,15.5,beş
844,4b90495391ac0bd181a80a459df1e718,12.0,dört
845,4b9750c8ad28220fe6702d4ecb7c898f,9.417061611374407,üç
846,4b98b0428fc1932cc2514ef9ce2505e6,22.5,altı
847,4ba52dfeba874da5b9ee7b17c7494f04,10.636363636363637,üç
